customer_id,company_size,subscription_plan,months_active,monthly_revenue,days_since_last_login,monthly_logins,features_used,support_tickets,satisfaction_score,payment_failures,churned
CUST_02821,Small,Basic,8,29,2,6,3,0,4.0,0,False
CUST_02822,Medium,Basic,2,29,0,0,7,2,2.9,0,True
CUST_02823,Medium,Pro,1,99,12,9,2,0,4.9,0,True
CUST_02824,Large,Basic,7,29,11,16,8,1,4.1,0,True
CUST_02825,Large,Pro,1,99,0,15,5,0,5.0,0,False
CUST_02826,Medium,Basic,1,29,2,1,2,1,2.9,0,False
CUST_02827,Medium,Basic,1,29,0,9,3,0,3.3,1,True
CUST_02828,Medium,Basic,8,29,0,15,1,0,5.0,0,True
CUST_02829,Small,Basic,7,29,1,7,1,1,4.0,0,True
CUST_02830,Small,Basic,6,29,6,10,6,1,3.4,0,True
CUST_02831,Small,Basic,25,29,16,6,6,2,3.7,0,False
CUST_02832,Small,Basic,5,29,0,6,4,0,3.9,0,False
CUST_02833,Medium,Basic,24,29,0,14,3,1,5.0,0,False
CUST_02834,Small,Basic,9,29,1,6,9,0,3.5,0,False
CUST_02835,Medium,Basic,2,29,7,13,2,1,5.0,0,True
CUST_02836,Large,Basic,28,29,0,13,4,1,5.0,0,False
CUST_02837,Small,Basic,1,29,10,4,6,2,4.8,0,False
CUST_02838,Large,Pro,1,99,2,18,3,1,3.3,0,True
CUST_02839,Small,Basic,19,29,4,11,4,1,5.0,0,False
CUST_02840,Medium,Basic,4,29,2,7,7,0,5.0,0,False
CUST_02841,Small,Basic,11,29,21,7,7,0,4.8,0,False
CUST_02842,Large,Basic,5,29,6,8,1,1,3.6,0,False
CUST_02843,Large,Basic,3,29,5,13,2,1,3.5,0,True
CUST_02844,Medium,Basic,1,29,7,6,2,0,5.0,0,False
CUST_02845,Medium,Pro,2,99,2,21,2,0,3.7,0,True
CUST_02846,Small,Basic,5,29,1,8,6,0,2.3,0,True
CUST_02847,Medium,Basic,43,29,7,1,3,0,2.8,1,True
CUST_02848,Medium,Basic,7,29,4,15,2,1,4.9,0,True
CUST_02849,Large,Basic,8,29,8,15,1,0,4.3,0,True
CUST_02850,Medium,Basic,4,29,1,14,1,3,4.4,1,False
CUST_02851,Medium,Enterprise,9,299,9,7,1,2,2.1,0,True
CUST_02852,Small,Pro,2,99,3,11,1,1,4.0,0,False
CUST_02853,Medium,Pro,11,99,4,15,4,0,3.8,0,False
CUST_02854,Medium,Basic,12,29,12,7,1,0,3.9,2,True
CUST_02855,Large,Pro,28,99,11,3,4,1,5.0,0,True
CUST_02856,Large,Pro,26,99,4,11,1,1,4.1,0,False
CUST_02857,Small,Basic,14,29,33,1,1,0,3.2,1,True
CUST_02858,Medium,Pro,1,99,2,4,1,0,2.7,1,False
CUST_02859,Small,Pro,4,99,0,6,2,1,4.4,0,False
CUST_02860,Large,Basic,5,29,0,8,2,3,1.7,0,True
CUST_02861,Small,Pro,1,99,6,14,2,1,5.0,0,True
CUST_02862,Small,Basic,1,29,16,8,3,3,3.8,0,True
CUST_02863,Medium,Pro,7,99,1,14,6,0,4.6,0,False
CUST_02864,Medium,Pro,11,99,8,9,1,1,3.2,0,False
CUST_02865,Medium,Pro,3,99,11,8,2,0,3.1,0,True
CUST_02866,Large,Basic,7,29,14,6,9,0,3.7,0,True
CUST_02867,Small,Basic,9,29,4,5,5,3,3.7,1,True
CUST_02868,Small,Basic,7,29,2,7,6,4,3.8,0,True
CUST_02869,Large,Enterprise,12,299,3,11,1,0,3.5,1,False
CUST_02870,Medium,Basic,2,29,27,4,5,0,4.7,0,True
CUST_02871,Large,Pro,17,99,1,4,2,3,3.4,0,True
CUST_02872,Medium,Basic,2,29,1,12,1,1,4.0,0,False
CUST_02873,Small,Pro,5,99,1,16,1,0,3.5,0,False
CUST_02874,Large,Basic,8,29,1,13,4,3,5.0,0,False
CUST_02875,Large,Basic,12,29,12,2,2,1,5.0,0,True
CUST_02876,Small,Basic,1,29,3,4,4,0,5.0,0,True
CUST_02877,Large,Pro,4,99,4,5,2,1,4.9,1,True
CUST_02878,Large,Basic,1,29,5,16,2,0,3.2,0,False
CUST_02879,Large,Pro,4,99,4,12,4,3,3.4,0,False
CUST_02880,Small,Enterprise,18,299,7,7,1,0,4.1,1,False
CUST_02881,Medium,Basic,23,29,2,5,8,0,3.8,0,False
CUST_02882,Small,Pro,4,99,2,1,1,2,4.9,0,True
CUST_02883,Small,Enterprise,8,299,2,2,2,0,2.7,0,True
CUST_02884,Small,Basic,1,29,1,8,1,2,4.0,0,True
CUST_02885,Medium,Basic,1,29,4,3,4,0,3.3,1,True
CUST_02886,Small,Basic,7,29,2,8,1,1,4.4,0,False
CUST_02887,Medium,Basic,7,29,2,8,3,2,3.6,0,False
CUST_02888,Medium,Pro,1,99,1,3,2,0,1.8,0,True
CUST_02889,Medium,Basic,1,29,0,9,3,1,3.4,0,False
CUST_02890,Small,Basic,1,29,1,5,3,0,4.2,0,True
CUST_02891,Small,Basic,3,29,8,8,5,0,2.9,0,False
CUST_02892,Medium,Pro,1,99,13,15,1,1,5.0,0,False
CUST_02893,Medium,Basic,6,29,0,6,1,0,2.5,0,True
CUST_02894,Medium,Basic,4,29,14,9,5,1,3.5,0,False
CUST_02895,Small,Pro,45,99,0,5,6,0,4.3,0,False
CUST_02896,Small,Basic,18,29,4,26,6,0,3.3,0,False
CUST_02897,Small,Basic,2,29,1,1,3,3,4.0,0,True
CUST_02898,Small,Basic,7,29,0,16,1,0,5.0,0,True
CUST_02899,Small,Basic,2,29,1,5,2,1,5.0,1,True
CUST_02900,Large,Basic,7,29,11,5,1,2,5.0,0,True
CUST_02901,Small,Enterprise,1,299,4,6,6,0,5.0,0,False
CUST_02902,Medium,Basic,4,29,0,4,10,1,4.5,1,True
CUST_02903,Medium,Basic,3,29,2,6,1,2,3.9,0,False
CUST_02904,Small,Basic,1,29,3,14,2,0,5.0,0,True
CUST_02905,Small,Pro,1,99,2,3,10,0,4.5,0,True
CUST_02906,Medium,Basic,7,29,0,5,1,2,3.1,0,True
CUST_02907,Small,Basic,2,29,1,10,5,1,2.5,0,True
CUST_02908,Large,Basic,15,29,1,4,3,0,5.0,1,True
CUST_02909,Medium,Pro,1,99,21,3,7,0,5.0,0,True
CUST_02910,Small,Enterprise,2,299,1,7,1,0,3.8,0,True
CUST_02911,Small,Basic,3,29,2,10,6,0,4.4,1,False
CUST_02912,Medium,Basic,8,29,3,4,8,0,3.5,1,True
CUST_02913,Small,Pro,5,99,5,10,2,0,3.0,0,False
CUST_02914,Large,Basic,4,29,4,12,1,0,4.9,0,False
CUST_02915,Small,Basic,2,29,5,12,3,0,5.0,1,False
CUST_02916,Small,Basic,15,29,0,8,1,1,2.5,0,True
CUST_02917,Medium,Pro,18,99,17,8,3,1,3.8,0,False
CUST_02918,Large,Basic,9,29,7,8,5,1,5.0,0,False
CUST_02919,Small,Basic,1,29,4,8,3,0,3.9,1,False
CUST_02920,Small,Basic,21,29,4,12,1,3,5.0,0,False
CUST_02921,Large,Enterprise,14,299,0,11,1,1,4.5,2,False
CUST_02922,Large,Basic,2,29,2,15,1,1,5.0,0,True
CUST_02923,Small,Basic,1,29,11,10,3,0,3.3,0,False
CUST_02924,Small,Basic,4,29,3,4,6,3,5.0,1,True
CUST_02925,Small,Basic,24,29,1,8,2,0,2.4,0,True
CUST_02926,Medium,Basic,15,29,2,23,1,1,3.4,1,True
CUST_02927,Medium,Basic,17,29,0,9,1,0,5.0,0,True
CUST_02928,Medium,Basic,2,29,3,9,5,1,4.0,0,False
CUST_02929,Small,Basic,1,29,6,12,5,0,3.8,0,True
CUST_02930,Medium,Basic,2,29,0,7,3,1,5.0,0,True
CUST_02931,Medium,Pro,1,99,3,11,10,0,3.3,0,False
CUST_02932,Large,Basic,4,29,2,12,1,0,3.7,0,False
CUST_02933,Medium,Basic,30,29,1,10,2,0,2.9,0,True
CUST_02934,Large,Pro,1,99,1,4,9,2,3.4,0,True
CUST_02935,Small,Pro,1,99,2,3,6,3,4.3,0,True
CUST_02936,Large,Basic,1,29,14,18,1,3,5.0,0,True
CUST_02937,Small,Basic,1,29,7,10,2,0,3.7,0,False
CUST_02938,Medium,Pro,6,99,10,3,10,3,5.0,0,False
CUST_02939,Small,Basic,1,29,4,7,3,0,4.3,1,False
CUST_02940,Medium,Basic,1,29,2,17,1,2,3.3,1,False
CUST_02941,Large,Basic,1,29,4,9,5,0,3.9,1,False
CUST_02942,Small,Enterprise,9,299,2,4,1,4,4.6,0,False
CUST_02943,Small,Basic,2,29,5,5,3,0,4.1,0,False
CUST_02944,Small,Basic,1,29,1,6,8,1,3.8,0,False
CUST_02945,Large,Basic,3,29,7,3,3,1,3.3,0,False
CUST_02946,Small,Basic,1,29,9,4,5,2,4.9,0,True
CUST_02947,Medium,Pro,2,99,4,7,3,0,3.4,1,False
CUST_02948,Large,Basic,1,29,4,37,7,0,3.2,0,True
CUST_02949,Small,Pro,1,99,1,12,4,2,3.6,0,False
CUST_02950,Small,Enterprise,27,299,11,3,1,1,4.3,0,False
CUST_02951,Small,Pro,5,99,4,15,10,1,2.4,1,True
CUST_02952,Small,Basic,11,29,0,8,6,0,4.1,0,False
CUST_02953,Large,Basic,2,29,2,3,4,0,3.0,0,True
CUST_02954,Small,Pro,2,99,1,10,10,1,4.1,0,False
CUST_02955,Medium,Enterprise,10,299,1,19,3,0,4.2,0,False
CUST_02956,Small,Pro,2,99,1,9,1,0,4.6,0,True
CUST_02957,Large,Basic,1,29,11,11,7,0,2.6,0,True
CUST_02958,Medium,Pro,5,99,5,14,1,3,5.0,0,False
CUST_02959,Small,Basic,8,29,0,14,1,2,3.1,0,False
CUST_02960,Medium,Basic,1,29,0,6,1,1,4.4,0,True
CUST_02961,Large,Basic,12,29,8,9,10,0,5.0,0,True
CUST_02962,Small,Basic,9,29,10,18,1,0,3.0,0,True
CUST_02963,Medium,Basic,8,29,3,10,2,0,4.6,0,True
CUST_02964,Small,Pro,16,99,4,13,1,1,4.4,0,False
CUST_02965,Small,Pro,9,99,2,11,5,1,3.1,1,False
CUST_02966,Small,Basic,10,29,4,9,1,0,3.0,0,True
CUST_02967,Medium,Pro,3,99,0,3,4,3,3.4,0,True
CUST_02968,Large,Pro,1,99,0,10,5,1,5.0,1,True
CUST_02969,Small,Basic,1,29,9,5,1,1,4.1,0,True
CUST_02970,Medium,Basic,29,29,0,4,3,1,2.0,0,False
CUST_02971,Large,Pro,13,99,0,4,1,0,3.7,0,True
CUST_02972,Small,Basic,9,29,2,2,2,2,5.0,1,True
CUST_02973,Small,Basic,6,29,2,7,5,0,5.0,1,True
CUST_02974,Small,Basic,23,29,13,5,6,0,4.4,0,False
CUST_02975,Small,Basic,2,29,5,6,5,2,3.2,2,True
CUST_02976,Medium,Basic,2,29,0,7,4,2,4.5,2,False
CUST_02977,Medium,Pro,15,99,3,11,1,1,4.2,0,False
CUST_02978,Medium,Pro,18,99,0,10,1,0,2.5,0,False
CUST_02979,Small,Pro,3,99,5,7,2,1,3.2,0,False
CUST_02980,Small,Basic,16,29,8,7,10,1,4.7,0,False
CUST_02981,Medium,Pro,2,99,6,4,3,0,2.1,0,False
CUST_02982,Small,Basic,4,29,1,4,6,0,3.6,0,True
CUST_02983,Large,Pro,1,99,10,6,1,1,4.4,0,True
CUST_02984,Small,Pro,13,99,0,13,1,2,5.0,0,False
CUST_02985,Medium,Pro,7,99,1,10,5,1,5.0,0,False
CUST_02986,Medium,Pro,17,99,7,22,8,0,4.5,0,False
CUST_02987,Small,Basic,4,29,8,4,4,0,5.0,0,True
CUST_02988,Large,Basic,7,29,5,3,7,1,4.6,1,True
CUST_02989,Large,Basic,24,29,5,8,2,0,1.9,0,False
CUST_02990,Small,Basic,5,29,0,6,1,2,3.0,0,False
CUST_02991,Large,Basic,4,29,6,6,3,1,2.8,0,False
CUST_02992,Small,Enterprise,10,299,25,6,6,0,3.4,0,True
CUST_02993,Medium,Enterprise,6,299,2,2,5,1,2.9,0,True
CUST_02994,Small,Pro,9,99,0,12,1,0,3.4,1,False
CUST_02995,Small,Pro,15,99,2,4,4,1,4.5,0,False
CUST_02996,Medium,Pro,15,99,2,6,3,1,3.3,0,False
CUST_02997,Small,Pro,2,99,5,3,4,0,5.0,0,False
CUST_02998,Small,Pro,8,99,1,5,2,1,4.0,1,True
CUST_02999,Large,Basic,4,29,0,8,3,0,3.8,0,False
CUST_03000,Medium,Pro,4,99,1,13,9,1,2.6,0,True
